dbunit;hbase;false
commons-email;icefaces;false
activemq-ra;yuicompressor;false
quartz;json-path;false
reflections;unitils;false
xdoclet;bsf;false
hadoop;async;true
bcel;openejb;false
filters;swing-layout;false
quartz;synthetica;false
commons-digester;yuicompressor;false
bcel;geronimo;false
zookeeper;jug;false
org.eclipse;jettison;false
jaxen;greenmail;false
struts;jpf;false
itext;geronimo;false
jcouchdb;play;false
struts;geronimo;false
concurrent;jung;false
stringtemplate;collections-generic;false
itext;lambdaj;false
mongo-java-driver;collections-generic;false
concurrent;jarjar;false
jaxen;shared-ldap;false
avalon;jgss;false
struts;oscache;false
jettison;saxon;false
jericho-html;jcifs;false
hadoop;spymemcached;false
scala;collections-generic;false
svnkit;jasper;false
itext;subethasmtp;false
struts;xwork-core;false
zookeeper;mx4j;false
clhm-production;concurrentlinkedhashmap-lru;false
avalon;javacc;false
tritonus_share;jaudiotagger;true
je;spymemcached;false
concurrent;jwebunit;false
jaxen;xml-resolver;false
avalon;bsf;false
jericho-html;jaudiotagger;false
xmlunit;saxon;false
concurrent;janino;false
avalon;xml-resolver;false
urlrewrite;saxon;false
struts;openejb;false
itext;oscache;false
jaxen;lombok;false
javolution;jettison;false
itext;openejb;false
struts;struts2;false
bsh;javolution;false
jcommon;openide-lookup;false
org.eclipse.jface;junit-addons;false
opencsv;infinispan;false
acegi-security;httpunit;false
xmlrpc;fest;false
smack;lwjgl;false
ognl;fest;false
signpost;xpp3;false
openjpa;apache-tika;false
org.eclipse.jdt.core;ecore;false
jgroups;jmockit;false
jsyntaxpane;xom;false
osgi;junit-addons;false
xwork-core;fest;false
struts2;fest;false
bsh;weld;false
serializer;httpunit;false
phys2d;lwjgl;true
bukkit;trove4j;false
junit-addons;xom;false
fop;jtds;false
saxon;jtds;false
org.eclipse.jdt.core;jasper;false
scannotation;xom;false
stanford-corenlp;jena-core;false
sqlite-jdbc;sqljet;true
standard;fest;false
commons-net;xpp3;false
org.eclipse;junit-addons;false
scannotation;bson;false
smackx;lwjgl;false
juli;bson;false
bval;bson;false
serializer;junit-addons;false
odfdom-java;apache-tika;false
twitter4j;xpp3;false
org.eclipse.jdt.core;jxl;false
org.eclipse.jdt.core;cargo;false
sqlite-jdbc;bson;false
ch-sevenzip;lwjgl;false
jettison;eclipselink;false
swing-layout;fest;false
oro;saxon;false
